UP;Subunidade;Subparcela;Volume_m3;Num_arvores;Volume_m3_ha;Arvores_ha
AC_351;1;5;0.906103215;6;36.24412861;240
AC_351;1;6;11.53353134;9;461.3412537;360
AC_351;1;7;2.171420262;5;86.85681047;200
AC_351;1;8;1.739412073;7;69.57648292;280
AC_351;1;9;1.127822429;6;45.11289717;240
AC_351;1;10;1.301173605;8;52.04694419;320
AC_351;1;12;1.12807893;1;45.1231572;40
AC_351;1;16;1.597021992;1;63.88087967;40
AC_351;2;1;0.244917937;4;9.796717481;160
AC_351;2;2;1.246261325;3;49.85045301;120
AC_351;2;3;0.953411988;3;38.13647951;120
AC_351;2;4;0.210473223;2;8.41892893;80
AC_351;2;5;0.642724205;3;25.70896819;120
AC_351;2;6;0.800803675;3;32.03214699;120
AC_351;2;7;0.849701596;2;33.98806382;80
AC_351;2;8;0.071267097;1;2.850683862;40
AC_351;2;9;1.386263361;3;55.45053443;120
AC_351;2;16;2.024853037;1;80.99412148;40
AC_351;2;20;11.02344009;1;440.9376034;40
AC_351;3;1;1.458671116;6;58.34684463;240
AC_351;3;2;1.711783435;9;68.47133741;360
AC_351;3;3;4.859923266;6;194.3969307;240
AC_351;3;4;0.90887745;6;36.35509801;240
AC_351;3;5;2.589417364;7;103.5766946;280
AC_351;3;6;0.661441273;2;26.45765092;80
AC_351;3;7;8.175556128;6;327.0222451;240
AC_351;3;8;3.511347847;4;140.4539139;160
AC_351;3;9;6.022123568;5;240.8849427;200
AC_351;3;10;2.362189499;10;94.48757994;400
AC_351;3;11;3.128551287;1;125.1420515;40
AC_351;3;14;11.47543504;3;459.0174017;120
AC_351;3;15;2.340592974;1;93.62371898;40
AC_351;4;1;1.614755607;6;64.59022429;240
AC_351;4;2;1.480879041;1;59.23516165;40
AC_351;4;3;1.833424547;10;73.33698188;400
AC_351;4;4;5.383590931;8;215.3436372;320
AC_351;4;5;0.909811093;7;36.39244374;280
AC_351;4;6;2.124861816;9;84.99447265;360
AC_351;4;7;1.359383431;5;54.37533723;200
AC_351;4;8;2.928094439;8;117.1237776;320
AC_351;4;9;29.52003328;7;1180.801331;280
AC_351;4;10;0.429562144;2;17.18248576;80
AC_351;4;12;5.0209095;2;200.83638;80
AC_351;4;16;15.74788663;1;629.9154653;40
AC_354;1;1;1.630673228;8;65.22692914;320
AC_354;1;2;3.593665571;11;143.7466228;440
AC_354;1;3;4.613355316;5;184.5342127;200
AC_354;1;4;3.351076391;10;134.0430556;400
AC_354;1;5;0.827168523;2;33.08674092;80
AC_354;1;6;2.002689246;4;80.10756982;160
AC_354;1;7;6.209275146;8;248.3710059;320
AC_354;1;8;3.81978829;2;152.7915316;80
AC_354;1;9;0.824248552;2;32.96994209;80
AC_354;1;10;0.456497493;4;18.25989972;160
AC_354;1;15;3.069455572;1;122.7782229;40
AC_354;1;17;1.452260637;1;58.0904255;40
AC_354;1;19;2.749641562;1;109.9856625;40
AC_354;1;20;4.136280848;1;165.4512339;40
AC_354;2;1;0.952930917;3;38.1172367;120
AC_354;2;2;3.599789576;7;143.991583;280
AC_354;2;3;1.837299732;8;73.4919893;320
AC_354;2;4;1.741476591;6;69.65906362;240
AC_354;2;5;0.849858494;5;33.99433975;200
AC_354;2;6;0.865704867;8;34.62819469;320
AC_354;2;7;2.200817661;9;88.03270642;360
AC_354;2;8;2.150038928;13;86.00155711;520
AC_354;2;9;0.640956532;4;25.63826127;160
AC_354;2;10;1.360524611;8;54.42098446;320
AC_354;2;18;4.935448508;1;197.4179403;40
AC_354;3;1;1.03569456;8;41.4277824;320
AC_354;3;2;0.878595205;5;35.14380819;200
AC_354;3;3;0.705394731;6;28.21578923;240
AC_354;3;4;0.607427082;5;24.29708328;200
AC_354;3;5;0.552750657;6;22.11002628;240
AC_354;3;6;1.862810478;8;74.51241912;320
AC_354;3;7;6.492797372;10;259.7118949;400
AC_354;3;8;2.383867646;7;95.35470585;280
AC_354;3;9;1.321437308;1;52.85749233;40
AC_354;3;10;3.829293688;13;153.1717475;520
AC_354;4;1;3.150485718;4;126.0194287;160
AC_354;4;2;0.715121354;6;28.60485417;240
AC_354;4;3;2.563158987;10;102.5263595;400
AC_354;4;4;2.985992332;10;119.4396933;400
AC_354;4;5;2.705572247;9;108.2228899;360
AC_354;4;6;2.229948377;7;89.19793507;280
AC_354;4;7;1.777139167;7;71.0855667;280
AC_354;4;8;2.555725823;9;102.2290329;360
AC_354;4;9;0.548113558;2;21.92454234;80
AC_354;4;10;1.196408812;4;47.85635246;160
AC_354;4;14;3.050076962;1;122.0030785;40
AC_355;1;1;0.900624822;7;36.02499287;280
AC_355;1;2;4.072756667;6;162.9102667;240
AC_355;1;3;0.943287609;7;37.73150435;280
AC_355;1;4;1.653933246;8;66.15732983;320
AC_355;1;5;4.750838289;4;190.0335316;160
AC_355;1;6;1.299764791;5;51.99059162;200
AC_355;1;7;6.767690626;12;270.707625;480
AC_355;1;8;0.485844034;4;19.43376134;160
AC_355;1;9;2.132661509;6;85.30646034;240
AC_355;1;10;0.603535515;3;24.14142061;120
AC_355;1;11;1.839269822;1;73.57079287;40
AC_355;1;14;8.112714296;1;324.5085718;40
AC_355;1;15;3.141988888;1;125.6795555;40
AC_355;1;17;2.056801154;1;82.27204618;40
AC_355;1;20;4.047537999;2;161.90152;80
AC_355;2;1;2.016419975;10;80.65679899;400
AC_355;2;2;0.31352965;4;12.54118599;160
AC_355;2;3;6.190174592;6;247.6069837;240
AC_355;2;4;0.35089219;3;14.03568758;120
AC_355;2;5;0.549783822;4;21.99135286;160
AC_355;2;6;0.521461389;4;20.85845557;160
AC_355;2;7;2.245176363;10;89.80705453;400
AC_355;2;8;0.980211959;5;39.20847836;200
AC_355;2;9;0.474207555;1;18.9683022;40
AC_355;2;10;3.50848534;7;140.3394136;280
AC_355;3;1;4.194972478;10;167.7988991;400
AC_355;3;2;9.69531272;6;387.8125088;240
AC_355;3;3;12.81229332;5;512.4917329;200
AC_355;3;4;0.78406891;2;31.36275639;80
AC_355;3;5;5.685020111;6;227.4008044;240
AC_355;3;6;1.757393199;5;70.29572794;200
AC_355;3;7;4.902158304;7;196.0863322;280
AC_355;3;8;0.545270845;5;21.81083382;200
AC_355;3;9;1.995899011;2;79.83596044;80
AC_355;3;10;5.723187486;5;228.9274994;200
AC_355;3;15;1.445526446;1;57.82105783;40
AC_355;4;1;0.045703352;1;1.828134084;40
AC_355;4;2;13.67407713;5;546.9630852;200
AC_355;4;3;15.15522504;14;606.2090014;560
AC_355;4;4;0.595268024;4;23.81072094;160
AC_355;4;5;1.168654169;4;46.74616677;160
AC_355;4;6;2.178974441;6;87.15897766;240
AC_355;4;7;2.243977141;6;89.75908563;240
AC_355;4;8;0.833826896;4;33.35307584;160
AC_355;4;9;2.01626997;2;80.6507988;80
AC_355;4;10;3.529002197;8;141.1600879;320
AC_355;4;12;8.316884319;1;332.6753727;40
AC_356;1;1;0.09368676;1;3.747470383;40
AC_356;1;2;0.436506789;5;17.46027157;200
AC_356;1;3;2.061761685;7;82.4704674;280
AC_356;1;4;0.315865411;2;12.63461643;80
AC_356;1;5;2.640333005;6;105.6133202;240
AC_356;1;7;2.413567654;5;96.54270614;200
AC_356;1;8;1.633989518;4;65.35958072;160
AC_356;1;9;1.40437662;4;56.1750648;160
AC_356;1;15;1.340941654;1;53.63766617;40
AC_356;2;1;0.864522007;6;34.58088027;240
AC_356;2;2;0.453600656;3;18.14402622;120
AC_356;2;3;0.741587291;6;29.66349164;240
AC_356;2;4;0.270080652;3;10.80322608;120
AC_356;2;5;1.291428262;9;51.65713049;360
AC_356;2;6;1.639585681;2;65.58342723;80
AC_356;2;7;11.97082593;5;478.8330373;200
AC_356;2;8;0.438030973;3;17.52123891;120
AC_356;2;9;0.276885471;2;11.07541885;80
AC_356;3;1;0.221760962;3;8.870438464;120
AC_356;3;2;1.477954982;3;59.1181993;120
AC_356;3;3;0.042296451;2;1.691858058;80
AC_356;3;4;2.648223939;1;105.9289576;40
AC_356;3;5;5.882035798;3;235.2814319;120
AC_356;3;6;0.078547767;1;3.141910665;40
AC_356;3;8;1.095084798;2;43.80339191;80
AC_356;3;9;0.026300726;1;1.052029049;40
AC_356;3;10;0.129726975;2;5.189079009;80
AC_356;3;13;2.457455446;1;98.29821786;40
AC_356;4;1;2.216886392;5;88.67545566;200
AC_356;4;2;0.497935801;3;19.91743204;120
AC_356;4;3;0.841180176;2;33.64720705;80
AC_356;4;4;0.361401928;2;14.45607712;80
AC_356;4;5;1.032213206;5;41.28852823;200
AC_356;4;6;3.028629957;5;121.1451983;200
AC_356;4;7;1.395433412;6;55.81733646;240
AC_356;4;8;0.927899784;6;37.11599137;240
AC_356;4;9;2.862791783;5;114.5116713;200
AC_356;4;10;2.371516308;6;94.86065233;240
AC_357;1;1;4.525625384;4;181.0250154;160
AC_357;1;2;9.469910339;7;378.7964136;280
AC_357;1;3;0.316986693;2;12.67946773;80
AC_357;1;4;0.276796314;2;11.07185256;80
AC_357;1;5;0.904856401;1;36.19425605;40
AC_357;1;7;0.353925108;4;14.15700431;160
AC_357;1;8;1.755108179;4;70.20432717;160
AC_357;1;9;0.172713659;2;6.908546364;80
AC_357;1;10;0.604376329;4;24.17505315;160
AC_357;1;11;9.458444623;1;378.3377849;40
AC_357;1;12;4.147311291;2;165.8924516;80
AC_357;1;15;6.789179769;2;271.5671908;80
AC_357;1;16;2.010519368;1;80.42077473;40
AC_357;1;17;2.103992975;1;84.15971899;40
AC_357;1;18;6.122188987;1;244.8875595;40
AC_357;2;1;0.585456617;5;23.41826467;200
AC_357;2;2;0.342160611;5;13.68642443;200
AC_357;2;3;0.985567931;5;39.42271725;200
AC_357;2;4;0.967441126;3;38.69764505;120
AC_357;2;6;6.860928533;3;274.4371413;120
AC_357;2;7;0.076191137;1;3.047645491;40
AC_357;2;8;0.574550831;2;22.98203325;80
AC_357;2;9;0.135844489;1;5.433779548;40
AC_357;2;10;0.652082036;3;26.08328142;120
AC_357;2;11;2.355569236;1;94.22276945;40
AC_357;2;18;2.269374496;1;90.77497984;40
AC_357;3;1;1.429004272;3;57.1601709;120
AC_357;3;2;0.91791097;6;36.71643881;240
AC_357;3;3;1.401249509;5;56.04998036;200
AC_357;3;4;0.676577604;3;27.06310414;120
AC_357;3;6;1.676799319;3;67.07197275;120
AC_357;3;7;3.908661817;1;156.3464727;40
AC_357;3;8;0.875546803;4;35.02187211;160
AC_357;3;10;0.341831915;3;13.67327659;120
AC_357;4;2;1.193348265;5;47.7339306;200
AC_357;4;4;0.276246436;3;11.04985746;120
AC_357;4;5;0.099197437;2;3.967897492;80
AC_357;4;6;0.947171036;3;37.88684143;120
AC_357;4;7;1.212416314;4;48.49665256;160
AC_357;4;8;0.333224344;4;13.32897375;160
AC_357;4;9;1.493202674;4;59.72810694;160
AC_357;4;10;7.824515294;5;312.9806118;200
AC_357;4;12;1.836124255;1;73.4449702;40
AC_358;1;1;0.049383903;1;1.975356133;40
AC_358;1;2;11.56786037;1;462.7144149;40
AC_358;1;3;0.332754304;1;13.31017217;40
AC_358;1;4;1.172281058;2;46.8912423;80
AC_358;1;5;0.427204991;5;17.08819965;200
AC_358;1;6;0.330189577;3;13.2075831;120
AC_358;1;7;0.573050022;6;22.92200089;240
AC_358;1;8;0.417989841;3;16.71959363;120
AC_358;1;9;0.767493383;3;30.6997353;120
AC_358;1;10;0.248088737;2;9.923549474;80
AC_358;1;16;18.08523876;1;723.4095503;40
AC_358;2;1;2.075020451;2;83.00081803;80
AC_358;2;4;0.434845111;3;17.39380444;120
AC_358;2;5;0.439049961;3;17.56199843;120
AC_358;2;7;0.070957873;2;2.838314937;80
AC_358;2;8;7.881308834;3;315.2523533;120
AC_358;2;9;1.248166832;1;49.92667329;40
AC_358;2;17;6.644277632;2;265.7711053;80
AC_358;3;1;0.113360979;1;4.534439163;40
AC_358;3;2;11.77296725;6;470.9186901;240
AC_358;3;3;0.243924945;2;9.756997817;80
AC_358;3;4;1.578968611;6;63.15874445;240
AC_358;3;5;1.313337205;4;52.53348821;160
AC_358;3;6;1.382784667;1;55.31138668;40
AC_358;3;7;0.106932508;2;4.277300318;80
AC_358;3;8;0.418523868;2;16.74095473;80
AC_358;3;10;1.056929052;2;42.27716208;80
AC_358;4;1;1.054708676;6;42.18834703;240
AC_358;4;2;4.309422785;7;172.3769114;280
AC_358;4;3;2.904985871;7;116.1994349;280
AC_358;4;4;1.211270606;4;48.45082424;160
AC_358;4;5;0.237668268;2;9.506730711;80
AC_358;4;6;1.94734769;5;77.89390761;200
AC_358;4;7;0.503140615;2;20.12562458;80
AC_358;4;8;2.021153201;6;80.84612805;240
AC_358;4;9;0.19501414;2;7.800565613;80
AC_358;4;10;0.339296043;2;13.57184172;80
AC_358;4;13;4.414772996;1;176.5909199;40
AC_36;1;1;1.075575101;5;43.02300403;200
AC_36;1;2;0.12276765;2;4.910705982;80
AC_36;1;3;0.948676153;7;37.94704613;280
AC_36;1;4;7.195965747;3;287.8386299;120
AC_36;1;5;0.742518818;3;29.70075272;120
AC_36;1;6;0.843456462;8;33.73825847;320
AC_36;1;7;2.358234009;12;94.32936034;480
AC_36;1;8;1.57575803;12;63.03032119;480
AC_36;1;9;1.230849026;8;49.23396105;320
AC_36;1;10;0.603012466;5;24.12049864;200
AC_36;1;14;3.250208545;1;130.0083418;40
AC_36;2;1;0.674189208;5;26.9675683;200
AC_36;2;2;2.469659519;6;98.78638077;240
AC_36;2;3;1.139870347;7;45.59481389;280
AC_36;2;4;0.097045409;2;3.881816378;80
AC_36;2;5;1.067018472;3;42.68073886;120
AC_36;2;6;0.473143783;6;18.92575133;240
AC_36;2;7;0.593887586;5;23.75550345;200
AC_36;2;8;3.048173302;4;121.9269321;160
AC_36;2;9;2.17417625;8;86.96705002;320
AC_36;2;10;0.80161169;5;32.0644676;200
AC_36;2;11;3.193216701;1;127.728668;40
AC_36;2;13;1.192686933;1;47.70747733;40
AC_36;2;15;1.871927639;1;74.87710558;40
AC_36;2;16;1.170077267;1;46.80309068;40
AC_36;2;17;2.528028975;1;101.121159;40
AC_36;2;18;16.0915529;1;643.662116;40
AC_36;2;19;6.665994724;2;266.639789;80
AC_36;3;1;3.755411449;8;150.216458;320
AC_36;3;2;0.470264015;5;18.8105606;200
AC_36;3;3;0.335387196;4;13.41548784;160
AC_36;3;4;2.318749385;7;92.7499754;280
AC_36;3;5;4.709604258;5;188.3841703;200
AC_36;3;6;0.611615043;4;24.46460171;160
AC_36;3;7;1.559838583;8;62.39354333;320
AC_36;3;8;0.525639448;7;21.02557794;280
AC_36;3;9;1.628870586;10;65.15482342;400
AC_36;3;10;1.039622901;7;41.58491605;280
AC_36;4;1;0.775604903;7;31.0241961;280
AC_36;4;2;1.313885863;9;52.5554345;360
AC_36;4;3;1.287619417;7;51.50477669;280
AC_36;4;4;1.354360508;7;54.17442034;280
AC_36;4;5;0.961721486;7;38.46885944;280
AC_36;4;6;0.319055518;5;12.76222074;200
AC_36;4;7;0.732811875;4;29.312475;160
AC_36;4;8;0.540095075;5;21.603803;200
AC_36;4;9;1.053844513;7;42.15378053;280
AC_36;4;10;0.27668874;2;11.06754962;80
AC_36;4;15;3.299378568;1;131.9751427;40
AC_361;1;1;0.992042885;7;39.68171539;280
AC_361;1;2;0.138417092;1;5.536683686;40
AC_361;1;3;1.122372669;7;44.89490675;280
AC_361;1;4;0.42018763;6;16.80750521;240
AC_361;1;5;0.277059305;3;11.08237218;120
AC_361;1;6;1.135701442;11;45.42805769;440
AC_361;1;7;1.281228634;7;51.24914535;280
AC_361;2;1;0.068082173;2;2.723286921;80
AC_361;3;1;0.034974438;1;1.398977536;40
AC_361;3;2;0.092689194;1;3.707567779;40
AC_361;3;4;0.414100683;4;16.56402731;160
AC_361;3;6;0.042788587;1;1.711543499;40
AC_361;3;9;0.34370166;1;13.74806639;40
AC_361;3;10;0.62351465;4;24.94058599;160
AC_361;3;16;2.818408552;1;112.7363421;40
AC_361;4;1;0.429957034;4;17.19828135;160
AC_361;4;2;0.57465915;4;22.98636599;160
AC_361;4;3;0.372286887;5;14.89147547;200
AC_361;4;4;0.99440493;3;39.77619721;120
AC_361;4;5;0.256592584;2;10.26370337;80
AC_361;4;6;0.875700179;8;35.02800717;320
AC_361;4;7;0.439135681;6;17.56542726;240
AC_361;4;8;0.48905213;4;19.56208519;160
AC_361;4;9;0.242160445;4;9.686417781;160
AC_361;4;10;0.934113697;3;37.36454787;120
AC_362;1;1;0.512488382;5;20.49953527;200
AC_362;1;2;0.739677235;7;29.58708939;280
AC_362;1;3;2.018927504;4;80.75710015;160
AC_362;1;4;0.530869338;4;21.23477354;160
AC_362;1;5;1.220639201;7;48.82556803;280
AC_362;1;6;1.525487301;2;61.01949203;80
AC_362;1;7;1.319394036;5;52.77576144;200
AC_362;1;8;0.167648874;2;6.705954946;80
AC_362;1;9;0.380742465;5;15.22969861;200
AC_362;1;10;2.151592281;6;86.06369126;240
AC_362;2;1;0.375701683;4;15.02806732;160
AC_362;2;2;0.186612455;2;7.464498196;80
AC_362;2;3;1.760975638;7;70.43902553;280
AC_362;2;4;0.313099908;4;12.52399632;160
AC_362;2;5;2.608169082;5;104.3267633;200
AC_362;2;6;0.37759061;2;15.10362441;80
AC_362;2;7;2.132983171;5;85.31932683;200
AC_362;2;8;0.294298543;4;11.77194171;160
AC_362;2;9;0.060783091;1;2.431323649;40
AC_362;2;10;0.596204645;3;23.84818581;120
AC_362;2;13;4.03736241;1;161.4944964;40
AC_362;3;1;1.692722418;7;67.7088967;280
AC_362;3;2;1.393658883;5;55.74635532;200
AC_362;3;3;1.946299012;6;77.85196046;240
AC_362;3;4;0.636076913;4;25.44307653;160
AC_362;3;5;0.431959821;6;17.27839283;240
AC_362;3;6;3.127619144;3;125.1047657;120
AC_362;3;7;0.559999773;3;22.39999092;120
AC_362;3;8;1.114959336;7;44.59837345;280
AC_362;3;10;1.342721982;3;53.7088793;120
AC_362;3;16;11.49087693;2;459.6350773;80
AC_362;4;1;0.206113964;4;8.244558547;160
AC_362;4;2;0.432567832;6;17.3027133;240
AC_362;4;3;0.260770022;5;10.43080089;200
AC_362;4;4;2.394777806;8;95.79111222;320
AC_362;4;5;0.282818362;3;11.31273447;120
AC_362;4;6;1.79349165;2;71.73966602;80
AC_362;4;7;1.147899153;5;45.91596611;200
AC_362;4;8;0.344677418;3;13.78709671;120
AC_362;4;9;0.919014028;3;36.76056111;120
AC_362;4;10;1.213857818;11;48.55431273;440
AC_368;1;2;16.99543023;5;679.8172094;200
AC_368;1;3;0.444736718;2;17.7894687;80
AC_368;1;4;1.882118538;4;75.28474153;160
AC_368;1;5;2.923048262;3;116.9219305;120
AC_368;1;6;1.336690276;3;53.46761105;120
AC_368;1;7;0.142603782;2;5.704151279;80
AC_368;1;8;1.723741359;4;68.94965434;160
AC_368;1;9;0.645725771;4;25.82903085;160
AC_368;1;10;8.093520381;7;323.7408152;280
AC_368;1;20;1.176681826;1;47.06727305;40
AC_368;2;1;9.376727727;5;375.0691091;200
AC_368;2;2;0.372505506;5;14.90022023;200
AC_368;2;3;1.243510273;5;49.74041091;200
AC_368;2;4;0.38874578;4;15.54983122;160
AC_368;2;5;0.417456006;3;16.69824024;120
AC_368;2;6;0.159796334;2;6.391853355;80
AC_368;2;7;0.654203911;3;26.16815643;120
AC_368;2;8;1.035187511;3;41.40750043;120
AC_368;2;9;0.823420357;4;32.93681428;160
AC_368;2;10;0.89805501;5;35.92220038;200
AC_368;2;19;3.937396848;2;157.4958739;80
AC_368;2;20;3.23540704;1;129.4162816;40
AC_368;3;1;5.822925395;3;232.9170158;120
AC_368;3;2;0.431383861;2;17.25535443;80
AC_368;3;3;0.140397922;1;5.615916892;40
AC_368;3;4;0.900465311;4;36.01861243;160
AC_368;3;5;0.19105532;2;7.642212812;80
AC_368;3;6;0.453289911;2;18.13159646;80
AC_368;3;7;4.629912989;2;185.1965196;80
AC_368;3;8;0.698629381;3;27.94517525;120
AC_368;3;9;0.942977508;4;37.71910034;160
AC_368;3;10;1.148369521;3;45.93478086;120
AC_368;3;11;26.11043156;2;1044.417262;80
AC_368;3;12;3.123075132;1;124.9230053;40
AC_368;3;15;1.77180329;1;70.8721316;40
AC_368;3;17;1.581608547;1;63.26434189;40
AC_368;3;19;1.611101778;1;64.44407111;40
AC_368;3;20;2.584943417;1;103.3977367;40
AC_368;4;1;0.419500965;1;16.7800386;40
AC_368;4;2;0.074082619;1;2.963304768;40
AC_368;4;3;0.887638927;3;35.5055571;120
AC_368;4;4;0.805803887;3;32.23215549;120
AC_368;4;5;1.474222557;2;58.96890229;80
AC_368;4;6;0.847033049;3;33.88132197;120
AC_368;4;7;0.376749241;4;15.06996963;160
AC_368;4;8;3.944976462;4;157.7990585;160
AC_368;4;9;1.998833384;6;79.95333534;240
AC_368;4;10;1.428456033;3;57.13824132;120
AC_368;4;11;2.936665688;1;117.4666275;40
AC_368;4;12;1.457609823;1;58.30439292;40
AC_368;4;13;2.154907055;1;86.1962822;40
AC_368;4;16;1.851134081;1;74.04536325;40
AC_368;4;18;7.263971424;2;290.558857;80
AC_369;1;1;1.698248688;6;67.9299475;240
AC_369;1;2;7.336049527;5;293.4419811;200
AC_369;1;3;0.997331537;4;39.89326149;160
AC_369;1;4;2.733832764;7;109.3533106;280
AC_369;1;5;2.17223272;5;86.88930882;200
AC_369;1;6;1.995591585;4;79.82366341;160
AC_369;1;7;3.905027182;7;156.2010873;280
AC_369;1;8;4.915413123;7;196.6165249;280
AC_369;1;9;1.419541905;6;56.78167622;240
AC_369;1;10;0.946430765;5;37.85723059;200
AC_369;1;15;1.086104151;1;43.44416603;40
AC_369;1;17;4.921151136;2;196.8460454;80
AC_369;1;19;2.324595715;1;92.9838286;40
AC_369;1;20;4.618883371;1;184.7553348;40
AC_369;2;1;0.7212955;2;28.85182002;80
AC_369;2;2;0.915129466;4;36.60517865;160
AC_369;2;3;1.177953137;6;47.1181255;240
AC_369;2;4;1.000191755;3;40.00767022;120
AC_369;2;5;5.050183668;8;202.0073467;320
AC_369;2;6;0.666586291;3;26.66345163;120
AC_369;2;7;4.607402518;7;184.2961007;280
AC_369;2;8;3.44444153;9;137.7776612;360
AC_369;2;9;0.972044394;4;38.88177576;160
AC_369;2;10;2.241886523;6;89.67546093;240
AC_369;2;11;11.24597922;1;449.8391687;40
AC_369;2;12;3.477205797;2;139.0882319;80
AC_369;2;16;2.158411975;1;86.33647901;40
AC_369;2;17;5.581863814;1;223.2745526;40
AC_369;2;19;4.811832059;2;192.4732824;80
AC_369;3;1;1.329772735;4;53.1909094;160
AC_369;3;2;4.702348294;8;188.0939318;320
AC_369;3;3;0.154388115;3;6.175524591;120
AC_369;3;4;2.570334616;5;102.8133847;200
AC_369;3;5;3.941998853;6;157.6799541;240
AC_369;3;6;0.578289828;3;23.13159313;120
AC_369;3;7;3.896268528;5;155.8507411;200
AC_369;3;8;0.144637317;1;5.785492682;40
AC_369;3;9;3.598685225;8;143.947409;320
AC_369;3;10;2.18899745;9;87.55989799;360
AC_369;3;14;1.677108978;1;67.08435912;40
AC_369;3;17;2.454864491;1;98.19457963;40
AC_369;3;18;5.495545378;1;219.8218151;40
AC_369;3;19;1.592675397;1;63.70701588;40
AC_369;4;1;2.503748759;6;100.1499504;240
AC_369;4;2;1.554453896;7;62.17815586;280
AC_369;4;3;2.193548968;4;87.74195872;160
AC_369;4;4;3.568516502;5;142.7406601;200
AC_369;4;5;0.458010294;5;18.32041178;200
AC_369;4;6;1.940964652;3;77.6385861;120
AC_369;4;7;0.797715687;7;31.9086275;280
AC_369;4;8;3.536124751;6;141.44499;240
AC_369;4;9;32.36184745;8;1294.473898;320
AC_369;4;10;0.85669332;4;34.26773279;160
AC_37;1;1;0.330513461;4;13.22053844;160
AC_37;1;2;1.089219358;7;43.56877431;280
AC_37;1;3;1.562276249;7;62.49104996;280
AC_37;1;4;3.661541185;10;146.4616474;400
AC_37;1;5;1.469871323;5;58.79485291;200
AC_37;1;6;1.87876241;6;75.15049638;240
AC_37;1;7;1.568460913;5;62.7384365;200
AC_37;1;8;1.259698007;6;50.38792029;240
AC_37;1;9;1.425526887;6;57.0210755;240
AC_37;1;10;4.700220838;10;188.0088335;400
AC_37;2;1;1.150542669;9;46.02170674;360
AC_37;2;2;3.671052705;11;146.8421082;440
AC_37;2;3;0.738727796;5;29.54911185;200
AC_37;2;4;1.078284567;8;43.13138268;320
AC_37;2;5;5.547442816;10;221.8977127;400
AC_37;2;6;0.40026026;4;16.01041042;160
AC_37;2;7;0.260876652;4;10.43506607;160
AC_37;2;8;1.786671472;7;71.46685887;280
AC_37;2;9;3.211312366;6;128.4524946;240
AC_37;2;10;0.845753729;7;33.83014916;280
AC_37;2;11;14.83798984;2;593.5195935;80
AC_37;2;13;1.52343945;1;60.93757801;40
AC_37;2;16;1.798623003;1;71.94492011;40
AC_37;3;1;0.836313083;5;33.4525233;200
AC_37;3;3;0.202399685;3;8.095987409;120
AC_37;3;4;0.725676884;4;29.02707537;160
AC_37;3;5;1.266715599;6;50.66862395;240
AC_37;3;6;0.46363691;4;18.5454764;160
AC_37;3;7;1.198905165;4;47.95620658;160
AC_37;3;8;0.986988636;6;39.47954545;240
AC_37;3;9;0.640618522;3;25.62474088;120
AC_37;3;10;0.723253338;5;28.93013351;200
AC_37;3;15;1.248166832;1;49.92667329;40
AC_37;4;1;3.40460635;7;136.184254;280
AC_37;4;2;0.992715809;6;39.70863236;240
AC_37;4;3;1.565805442;7;62.63221769;280
AC_37;4;4;2.035742077;6;81.42968307;240
AC_37;4;5;0.43322688;4;17.32907521;160
AC_37;4;6;0.902899079;7;36.11596317;280
AC_37;4;7;1.520539369;5;60.82157478;200
AC_37;4;8;0.081741468;1;3.26965871;40
AC_37;4;9;5.411290959;11;216.4516384;440
AC_37;4;10;2.52336992;10;100.9347968;400
AC_370;1;1;4.075269927;6;163.0107971;240
AC_370;1;2;0.963572142;5;38.54288567;200
AC_370;1;3;6.360444536;8;254.4177814;320
AC_370;1;4;0.827595505;5;33.1038202;200
AC_370;1;5;2.839613599;6;113.584544;240
AC_370;1;6;0.771064446;4;30.84257783;160
AC_370;1;7;0.252031915;4;10.08127662;160
AC_370;1;8;2.34117907;3;93.6471628;120
AC_370;1;9;4.449719855;3;177.9887942;120
AC_370;1;10;0.051975785;1;2.079031392;40
AC_370;1;16;5.161612587;1;206.4645035;40
AC_370;2;1;0.580379697;6;23.21518787;240
AC_370;2;2;0.695639566;5;27.82558262;200
AC_370;2;3;1.096496312;4;43.85985247;160
AC_370;2;4;1.267714761;8;50.70859043;320
AC_370;2;5;0.712209549;5;28.48838198;200
AC_370;2;6;0.596210372;6;23.84841487;240
AC_370;2;7;1.48006299;7;59.20251959;280
AC_370;2;9;0.952488628;7;38.09954512;280
AC_370;2;10;2.040179284;8;81.60717134;320
AC_370;3;1;1.923085533;7;76.92342131;280
AC_370;3;2;2.631527266;5;105.2610906;200
AC_370;3;3;0.737337548;5;29.49350191;200
AC_370;3;4;0.236245494;4;9.449819774;160
AC_370;3;5;0.418193988;6;16.72775952;240
AC_370;3;6;2.326209564;7;93.04838257;280
AC_370;3;7;3.269205007;4;130.7682003;160
AC_370;3;8;2.41260915;3;96.504366;120
AC_370;3;9;1.667429301;2;66.69717205;80
AC_370;3;10;3.648628668;5;145.9451467;200
AC_370;4;1;0.57569624;5;23.0278496;200
